n,id,n0,n1,n2,mstr
2,1,2,1,2,1,1,1,1
2,2,2,1,2,0,0,0,1
16,235,2,8,12,4,0,0,0;0,0,0,1;0,0,0,2
16,236,2,8,18,1,0,0,0;2,0,0,0;0,0,0,4
16,237,2,8,22,0,1,1,3
16,238,3,1,4,2,2,1,2,2,2,2,2,2;2,2,2,0,0,0,0,0,2
16,240,2,8,14,0,0,0,4;0,0,2,1
16,242,2,8,14,0,0,0,4;0,2,0,1
16,243,2,8,14,0,0,2,0;4,0,0,5
16,245,2,8,14,0,0,0,2;0,4,0,1
16,247,2,8,14,0,0,0,2;0,0,4,1
16,249,3,8,14,0,0,0,0,0,2,4,0,1
16,250,2,8,14,0,2,4,1
16,251,3,1,4,0,3,1,2,3,0,0,2,3
16,252,3,1,4,0,0,0,1,2,0,0,0,0;2,0,0,3,0,0,0,0,0;0,0,0,0,0,0,0,0,2
16,253,2,8,14,0,0,3,5;4,0,0,4
16,254,2,8,14,0,0,0,1;2,0,0,6
16,255,2,8,14,0,0,0,1;0,1,2,0
16,256,2,8,14,0,0,0,1;0,1,2,4
16,257,3,1,4,2,0,2,1,2,2,2,2,0;2,0,0,0,2,2,2,0,2
16,258,3,1,4,0,2,0,2,0,2,1,0,2;2,0,0,0,2,0,2,2,0
16,259,3,1,4,0,2,0,2,0,2,1,0,2;0,0,0,2,2,0,0,2,2
16,260,4,1,4,2,1,0,2,0,0,0,0,0,3,2,3,0,0,2,0
16,261,3,1,4,2,0,0,0,2,1,2,0,2;0,0,0,2,2,0,2,0,2
16,262,3,1,4,2,0,0,0,2,1,2,0,2;0,0,0,2,0,1,0,0,2
16,263,3,1,4,0,0,0,0,0,0,0,0,2;0,0,0,1,0,1,2,0,0
16,264,3,1,4,0,0,0,2,0,3,0,0,0;2,0,0,2,0,2,2,0,2
16,265,3,1,4,0,0,0,0,0,0,0,0,2;0,0,0,0,1,0,1,0,1
16,266,2,8,14,0,0,0,4;0,3,1,2
16,267,4,1,4,3,0,0,3,0,1,1,1,1,1,1,2,3,0,0,3;0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,0
16,268,3,1,4,0,0,0,1,0,1,2,0,2;2,2,2,2,2,2,2,2,2
16,269,3,1,4,0,0,0,0,0,0,0,0,2;0,0,0,1,0,0,1,0,0
16,270,2,16,176,0,0,0,6;0,0,5,1
16,-274,2,8,9,0,0,0,1;0,0,1,0
16,274,3,4,8,0,0,0,0,0,0,0,1,0;0,0,0,0,0,0,1,0,3
16,278,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1;0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0;0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,280,4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0;0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0;1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
16,283,4,1,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0;0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0;1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1
16,284,3,1,2,0,0,0,0,0,0,0,0,1;0,1,1,1,0,1,0,0,0
16,285,3,1,2,0,0,0,0,0,0,0,0,1;0,0,1,1,0,0,0,0,0
16,288,2,8,39,0,0,5,6;0,1,0,0
16,289,4,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1;1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0
16,290,2,8,39,0,0,1,4;0,0,2,1
16,291,2,8,39,0,0,0,1;0,0,1,2
16,292,2,8,39,0,0,0,1;0,0,2,2
16,293,2,4,9,0,0,3,0;1,3,0,1;0,0,0,3
16,294,2,4,9,1,2,1,2;3,0,3,0;3,3,0,0
16,295,2,4,9,0,0,0,1;1,3,3,0
16,296,4,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1;1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
16,297,3,1,2,0,0,0,0,0,0,0,1,0;1,0,0,0,1,0,1,0,0;0,0,0,0,0,0,0,0,1
16,298,4,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1;0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
16,299,2,4,9,2,0,0,2;1,1,0,2
16,300,2,1,2,1,1,1,0;0,1,0,0
16,301,4,1,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0;0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4;0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
16,302,4,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
16,303,4,4,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0;0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
16,304,2,8,22,0,0,0,1;1,0,0,0
16,305,4,4,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0;0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
16,306,4,4,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
16,307,2,8,14,1,0,4,0;1,0,4,5
16,308,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0;0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
16,309,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
16,310,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
16,311,3,1,2,1,1,1,0,0,1,0,0,1;1,0,0,1,1,1,1,1,1
16,312,4,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0;0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
16,313,3,1,2,1,0,1,1,1,0,1,0,1;0,1,1,1,0,1,1,1,0
16,314,2,8,14,0,0,0,4;0,1,5,0
16,315,3,4,9,0,0,0,0,0,1,1,3,1
16,316,4,4,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
16,317,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
16,318,4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0;1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
16,319,4,4,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16,320,4,4,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0;1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
16,321,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1;1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
16,322,4,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1;0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
16,323,4,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1;0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0;0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16,324,2,8,14,0,0,0,4;0,1,5,1
16,325,4,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
16,326,4,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1
16,327,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
16,328,2,4,10,0,0,0,2;0,1,3,1
16,329,4,4,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3;0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
16,330,4,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0;0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
16,331,6,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,332,4,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0;1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,333,4,4,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
16,334,4,4,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3;0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
16,335,4,1,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0;1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
16,336,4,1,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0;0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
16,337,2,8,39,0,0,0,1;0,0,0,2;0,0,3,0
16,338,4,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
16,339,4,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3;0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
16,340,4,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
16,341,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0;0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
16,342,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0;0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,343,4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0;1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0;0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16,344,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0;0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16,345,4,4,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
16,346,4,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
16,347,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0;0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
16,348,4,4,9,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,3
16,349,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1;0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16,350,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1;0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16,351,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0;0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,352,4,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0;0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
16,353,4,1,2,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0;0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1;0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
16,354,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0;0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
16,355,4,1,2,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,356,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
16,357,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0;0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
16,358,4,1,2,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0;0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
16,359,4,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0;1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
16,360,4,1,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0;0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
16,361,2,4,5,0,0,1,0;1,0,0,1
16,362,2,8,22,1,0,0,5;1,1,1,0
16,363,4,1,2,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0;0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
16,364,4,1,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0;0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1
16,365,4,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1;1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16,366,2,4,9,2,2,0,2;0,2,0,0
16,367,5,1,2,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
16,368,3,1,2,0,1,1,1,1,1,1,1,1;0,0,0,1,0,1,1,1,0
16,369,3,1,2,0,0,1,0,1,0,0,1,0;0,1,1,0,1,1,0,0,0
16,370,3,1,2,0,0,0,1,1,0,1,0,1;1,1,0,1,0,1,1,0,1
16,371,3,1,2,0,0,0,0,0,1,0,1,0;1,1,1,0,0,0,0,0,0
16,372,3,1,2,1,1,0,0,1,1,0,0,0;1,1,1,0,0,0,0,0,0
16,373,3,1,2,0,0,0,0,1,1,0,1,1;1,1,0,0,1,0,0,1,0
16,374,3,1,2,1,0,1,0,0,1,0,1,0;0,0,0,0,1,1,0,1,1
16,375,3,1,2,1,0,1,0,1,1,0,1,1;1,0,0,0,0,0,0,0,0
16,376,3,1,2,1,1,1,1,1,1,1,1,1;1,0,0,0,1,1,0,1,1
16,377,4,4,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0;1,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0
16,378,3,1,2,0,0,0,0,0,0,0,1,0;0,1,0,1,1,0,0,0,0
16,379,2,4,5,0,0,1,0;0,1,0,0
16,380,3,1,2,0,0,0,0,1,0,1,0,1;0,0,1,0,0,0,1,0,0
16,381,3,1,2,0,0,0,0,0,0,0,1,0;0,0,1,0,0,0,1,0,1
16,382,4,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,383,4,1,2,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1
16,384,2,4,9,2,0,0,0;0,0,0,2
16,385,4,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16,386,4,4,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1;1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
16,387,4,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1;0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
16,388,4,1,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
16,389,4,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1;1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0
16,390,4,1,2,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0
