id,str
229,1,[R9_1,R9_8],[R27_5,R3_2],[1,6,8]
230,1,[81,1],[R27_5,R3_2],[1,6,9]
231,1,[R9_4,R9_4],[81,1],[4]
232,1,[81,1],[81,1],[1,4,5]
233,1,[R9_4,R9_4],[81,1],[4]
234,1,[R9_4,R9_4],[81,1],[4]
235,1,[R9_3,R9_8],[R27_16,R3_2],[3,6,8]
236,1,[81,1],[R27_16,R3_2],[3,6,9]
237,1,[R9_4,R9_4],[81,1],[4]
238,1,[81,1],[81,1],[4,5]
239,1,[R9_4,R9_4],[81,1],[4]
240,1,[R9_6,R9_4],[R27_8,R3_2],[4,6]
241,1,[R9_4,R9_4],[81,1],[3,4]
242,1,[R9_6,R9_4],[R27_10,R3_2],[4,6]
243,1,[81,1],[R27_11,R3_2],[4,6]
244,1,[81,1],[R3_1,R27_50],[2,10]
245,1,[R9_6,R9_8],[R9_4,R9_10],[2,8,10]
246,1,[R9_4,R9_4],[81,1],[4]
247,1,[R9_6,R9_7],[R9_4,R9_10],[2,7,10]
248,1,[81,1],[81,1],[4]
249,1,[81,1],[R27_23,R3_2],[1,3,5,6]
250,1,[81,1],[R27_24,R3_2],[5,6]
251,1,[81,1],[R27_25,R3_2],[2,6,9]
252,1,[R9_4,R9_4],[81,1],[4]
253,1,[R9_4,R9_4],[81,1],[1,4]
254,1,[81,1],[81,1],[4]
255,1,[81,1],[R27_56,R3_2],[6,9]
256,2,[R9_2],[R9_4,R9_10],[2,10]
257,1,[81,1],[81,1],[4,5]
258,1,[R9_4,R9_4],[81,1],[4,5]
259,1,[R9_4,R9_4],[81,1],[4,5]
260,1,[81,1],[81,1],[1,3,5]
261,1,[R9_4,R9_4],[81,1],[4]
262,1,[R9_4,R9_4],[81,1],[4]
263,1,[R9_4,R9_4],[81,1],[3,4]
264,1,[R9_4,R9_4],[81,1],[1,4]
265,1,[R9_4,R9_7],[R27_25,R3_2],[2,7,9]
266,1,[R9_4,R9_8],[R27_25,R3_2],[2,8,9]
267,1,[R9_6,R9_4],[R27_18,R3_2],[4,6]
268,1,[R9_4,R9_4],[81,1],[3,4]
269,1,[R9_4,R9_4],[81,1],[1,4]
270,1,[81,1],[R9_5,R9_10],[9,10]
271,1,[R9_4,R9_4],[81,1],[1,4]
272,1,[R9_4,R9_4],[81,1],[4,5]
273,1,[R9_6,R9_4],[R27_53,R3_2],[4,6]
274,1,[81,1],[R27_54,R3_2],[4,6]
275,1,[R9_6,R9_4],[R27_55,R3_2],[4,6]
276,1,[81,1],[81,1],[4,5]
277,1,[R9_4,R9_4],[81,1],[4]
278,1,[R9_1,R9_4],[81,1],[4]
279,1,[R9_5,R9_4],[81,1],[4]
280,1,[R9_3,R9_4],[81,1],[4]
281,1,[R9_1,R9_4],[81,1],[4]
282,1,[R9_3,R9_4],[81,1],[4]
283,1,[R9_3,R9_4],[81,1],[4]
284,1,[R9_3,R9_4],[81,1],[4]
285,1,[R9_3,R9_4],[81,1],[4]
286,1,[R9_3,R9_4],[81,1],[4]
287,1,[R9_1,R9_4],[81,1],[4]
288,1,[R9_3,R9_4],[81,1],[4]
289,1,[R9_3,R9_4],[81,1],[4]
290,1,[R9_3,R9_4],[81,1],[4]
291,1,[R9_3,R9_4],[81,1],[4]
292,1,[81,1],[81,1],[4,5]
293,1,[81,1],[81,1],[4,5]
294,1,[R9_1,R9_4],[81,1],[4]
295,1,[R9_1,R9_4],[81,1],[4]
296,1,[81,1],[81,1],[4,5]
297,1,[R9_1,R9_4],[81,1],[4]
298,1,[R9_4,R9_4],[81,1],[4]
299,1,[R9_4,R9_4],[81,1],[4]
300,2,[R3_2],[81,1],[]
301,1,[81,1],[81,1],[4]
302,1,[81,1],[R27_31,R3_2],[9]
303,1,[81,1],[81,1],[4,5]
304,1,[R9_9,R9_7],[R9_4,R9_10],[7,9,10]
305,1,[81,1],[R27_25,R3_2],[4,6]
306,1,[81,1],[R27_56,R3_2],[4,5,6]
307,1,[81,1],[R27_57,R3_2],[9]
308,1,[R9_4,R9_7],[R27_25,R3_2],[4,6,7]
309,1,[R9_5,R9_7],[R27_56,R3_2],[5,6,7]
310,1,[R9_6,R9_7],[R9_4,R9_10],[6,7,10]
311,1,[81,1],[R27_57,R3_2],[5,6]
312,1,[1,81],[R9_4,R9_10],[7,8,10]
313,1,[1,81],[R27_48,R3_2],[7,9]
314,1,[81,1],[R9_4,R9_10],[4,6,10]
315,1,[81,1],[1,81],[]
316,1,[R9_5,R9_4],[81,1],[4]
317,1,[R9_4,R9_4],[81,1],[4,5]
318,1,[R9_9,R9_8],[R9_4,R9_10],[8,9,10]
319,1,[R9_4,R9_4],[81,1],[4,5]
320,1,[R9_6,R9_4],[R27_58,R3_2],[4,6]
321,1,[81,1],[1,81],[11]
322,1,[R9_10,R9_8],[R3_1,R27_50],[8,10]
323,1,[81,1],[81,1],[4]
324,1,[81,1],[R9_4,R9_11],[4,11]
325,1,[81,1],[81,1],[4]
326,1,[81,1],[R3_1,R27_51],[6,11]
327,1,[R9_11,R9_7],[R3_1,R27_51],[7,11]
328,1,[R9_11,R9_8],[R3_1,R27_51],[8,11]
329,1,[81,1],[R27_25,R3_2],[6,9]
330,2,[R9_6],[R9_4,R9_10],[6,10]
331,1,[81,1],[R3_1,R27_59],[]
332,1,[81,1],[R3_1,R27_50],[9,10]
333,1,[81,1],[R27_56,R3_2],[5,6,9]
334,1,[81,1],[R9_5,R9_10],[5,6,10]
335,1,[R3_1,R27_36],[R27_25,R3_2],[6,7,8]
336,1,[R9_4,R9_7],[R27_25,R3_2],[6,7,9]
337,1,[R9_4,R9_4],[81,1],[4]
338,1,[81,1],[R27_31,R3_2],[4,6]
339,1,[81,1],[R9_4,R9_10],[6,9,10]
340,1,[81,1],[R3_1,R27_50],[6,10]
341,1,[R9_10,R9_7],[R3_1,R27_50],[7,10]
342,1,[R9_6,R9_4],[R27_39,R3_2],[4,6]
343,1,[1,81],[R27_48,R3_2],[6,8]
344,1,[R9_6,R9_4],[R27_48,R3_2],[4,6]
345,1,[81,1],[81,1],[4,5]
346,1,[R9_4,R9_4],[81,1],[4]
347,1,[81,1],[81,1],[4]
348,1,[R9_4,R9_4],[81,1],[4]
349,1,[R3_1,R27_30],[R27_25,R3_2],[6,7]
350,1,[R3_2,R27_30],[R9_4,R9_10],[7,10]
351,1,[R3_2,R27_43],[R9_4,R9_10],[8,10]
352,1,[R9_6,R9_8],[R9_4,R9_10],[6,8,10]
353,1,[1,81],[R9_4,R9_10],[8,10]
354,1,[R9_4,R9_8],[R27_25,R3_2],[4,6,8]
355,1,[R9_5,R9_8],[R27_56,R3_2],[5,6,8]
356,2,[R9_9],[R9_4,R9_10],[9,10]
357,1,[1,81],[R27_48,R3_2],[8,9]
358,1,[R3_1,R27_36],[R27_25,R3_2],[7,8,9]
359,1,[R9_4,R9_7],[R27_25,R3_2],[7,9]
360,1,[R9_5,R9_7],[R27_56,R3_2],[7,9]
361,1,[81,1],[81,1],[4,5]
362,1,[R9_4,R9_4],[81,1],[4]
363,1,[R9_4,R9_4],[81,1],[4,5]
364,1,[81,1],[R27_56,R3_2],[6,9]
365,1,[1,81],[R9_4,R9_10],[8,10]
366,1,[R9_4,R9_4],[81,1],[4]
367,1,[R9_6,R9_8],[R9_4,R9_10],[8,9,10]
368,1,[R3_1,R27_36],[R27_48,R3_2],[7,8]
369,1,[81,1],[R3_1,R27_51],[9,11]
370,1,[1,81],[R9_4,R9_10],[8,10]
371,1,[R3_2,R27_36],[R9_4,R9_10],[7,8,10]
372,1,[1,81],[R9_4,R9_10],[7,10]
373,1,[1,81],[R9_4,R9_10],[7,10]
374,2,[R9_9],[R9_4,R9_10],[9,10]
375,1,[1,81],[R27_48,R3_2],[6,7]
376,1,[R3_1,R27_36],[R27_48,R3_2],[7,8]
377,1,[81,1],[R27_25,R3_2],[4,6,9]
378,1,[1,81],[R9_4,R9_11],[11]
379,1,[R9_4,R9_4],[81,1],[4]
380,2,[R9_10],[R3_1,R27_50],[10]
381,1,[1,81],[R9_4,R9_11],[11]
382,1,[R9_4,R9_4],[81,1],[4]
383,1,[81,1],[R9_4,R9_11],[11]
384,1,[R9_6,R9_7],[R9_4,R9_10],[7,9,10]
385,1,[81,1],[R9_4,R9_10],[9,10]
386,1,[R9_4,R9_4],[81,1],[4]
387,1,[81,1],[81,1],[4,5]
388,1,[81,1],[1,81],[10,11]
389,1,[81,1],[81,1],[4,5]
390,1,[81,1],[1,81],[]
391,1,[R9_5,R9_4],[81,1],[4]
392,1,[R9_5,R9_4],[81,1],[4]
393,1,[81,1],[R27_25,R3_2],[9]
394,1,[81,1],[R9_5,R9_10],[9,10]
395,2,[R3_2],[R9_4,R9_10],[10]
396,1,[R9_6,R9_4],[R27_34,R3_2],[4,6]
397,2,[R3_2],[R9_4,R9_10],[10]
398,1,[1,81],[R9_4,R9_10],[7,10]
399,1,[81,1],[R9_5,R9_11],[5,11]
400,1,[R9_4,R9_4],[81,1],[4,5]
401,1,[R9_4,R9_8],[R27_25,R3_2],[6,8,9]
402,1,[81,1],[R9_4,R9_10],[9,10]
403,1,[81,1],[R27_29,R3_2],[4,6]
404,1,[R3_1,R27_43],[R27_25,R3_2],[6,8]
405,2,[R9_9],[R27_48,R3_2],[9]
406,1,[R9_4,R9_4],[81,1],[4,5]
407,1,[R9_5,R9_4],[81,1],[4]
408,1,[R9_4,R9_4],[81,1],[4]
409,1,[1,81],[R27_25,R3_2],[7]
410,1,[R3_1,R27_30],[R27_25,R3_2],[7,9]
411,1,[1,81],[R27_25,R3_2],[7,8]
412,1,[81,1],[1,81],[10]
413,1,[R9_4,R9_4],[81,1],[4,5]
414,1,[81,1],[81,1],[4]
415,1,[R9_4,R9_4],[81,1],[4]
416,1,[R9_4,R9_4],[81,1],[4]
417,1,[1,81],[R27_25,R3_2],[7,8]
418,1,[R9_5,R9_8],[R27_56,R3_2],[8,9]
419,2,[R9_9],[R27_39,R3_2],[9]
420,1,[81,1],[R27_56,R3_2],[9]
421,1,[81,1],[R27_29,R3_2],[9]
422,1,[R9_4,R9_8],[R27_25,R3_2],[8,9]
423,1,[R9_4,R9_4],[81,1],[4]
424,1,[R3_1,R27_43],[R27_25,R3_2],[8,9]
425,1,[81,1],[81,1],[5]
426,2,[R3_2],[R9_4,R9_11],[11]
427,2,[R9_9],[R27_58,R3_2],[9]
428,1,[1,81],[R27_25,R3_2],[8]
429,2,[R9_9],[R27_34,R3_2],[9]
430,1,[R9_4,R9_4],[81,1],[4]
431,1,[R9_4,R9_4],[81,1],[4]
432,1,[R9_4,R9_4],[81,1],[4]
433,1,[R9_4,R9_4],[81,1],[4]
434,1,[R9_4,R9_4],[81,1],[4]
435,1,[R9_4,R9_4],[81,1],[4]
436,1,[R9_4,R9_4],[81,1],[4]
437,1,[R9_4,R9_4],[81,1],[4]
438,1,[R9_4,R9_4],[81,1],[4]
439,1,[R9_4,R9_4],[81,1],[4]
440,1,[R9_4,R9_4],[81,1],[4]
441,1,[81,1],[81,1],[4,5]
442,1,[R9_4,R9_4],[81,1],[4]
443,1,[R9_4,R9_4],[81,1],[4]
444,1,[R9_4,R9_4],[81,1],[4,5]
445,1,[R9_4,R9_4],[81,1],[4]
446,1,[R9_4,R9_4],[81,1],[4]
447,1,[R9_4,R9_4],[81,1],[4]
448,1,[R9_4,R9_4],[81,1],[4]
449,1,[R9_4,R9_4],[81,1],[4]
450,1,[R9_4,R9_4],[81,1],[4]
451,1,[R9_4,R9_4],[81,1],[4]
452,1,[R9_4,R9_4],[81,1],[4]
453,1,[R9_4,R9_4],[81,1],[4]
454,1,[R9_4,R9_4],[81,1],[4]
455,1,[R9_5,R9_8],[R27_56,R3_2],[8,9]
456,1,[81,1],[R27_56,R3_2],[2,9]
457,1,[R3_1,R27_43],[R27_25,R3_2],[2,8]
458,1,[R9_4,R9_4],[81,1],[4]
459,1,[81,1],[81,1],[3,4]
460,1,[R9_4,R9_4],[81,1],[4]
461,1,[81,1],[81,1],[4]
462,1,[R9_4,R9_4],[81,1],[4,5]
463,1,[R9_4,R9_4],[81,1],[4]
464,1,[R9_4,R9_4],[81,1],[4]
465,1,[81,1],[81,1],[4]
466,1,[R9_4,R9_4],[81,1],[4]
467,1,[R9_4,R9_4],[81,1],[4]
468,1,[R9_4,R9_4],[81,1],[4,5]
469,1,[R9_4,R9_4],[81,1],[4,5]
470,1,[R9_4,R9_4],[81,1],[4,5]
471,1,[R9_1,R9_4],[81,1],[4]
472,1,[R9_4,R9_4],[81,1],[4]
473,1,[R9_4,R9_4],[81,1],[4]
474,1,[R9_4,R9_4],[81,1],[4]
475,1,[R9_4,R9_4],[81,1],[4]
476,1,[R9_4,R9_4],[81,1],[3,4]
477,1,[81,1],[81,1],[3,4]
478,1,[R9_5,R9_4],[81,1],[4]
479,1,[81,1],[81,1],[4]
480,1,[R9_4,R9_4],[81,1],[4]
481,1,[81,1],[81,1],[4]
482,1,[R9_4,R9_4],[81,1],[4]
483,1,[R9_4,R9_4],[81,1],[3,4]
484,1,[R9_4,R9_4],[81,1],[4]
485,1,[R9_4,R9_4],[81,1],[4]
486,1,[R9_4,R9_4],[81,1],[4]
487,1,[R9_4,R9_4],[81,1],[4]
488,1,[R9_4,R9_4],[81,1],[4]
489,1,[R9_4,R9_4],[81,1],[4]
490,1,[R9_4,R9_4],[81,1],[4]
491,1,[R9_4,R9_4],[81,1],[4]
492,2,[R9_2],[R9_4,R9_10],[2,10]
493,1,[R3_1,R27_36],[R27_48,R3_2],[7,8]
494,1,[R9_4,R9_4],[81,1],[4]
495,1,[R9_1,R9_4],[81,1],[4]
496,1,[81,1],[81,1],[5]
497,1,[81,1],[R27_31,R3_2],[9]
498,1,[R9_4,R9_4],[81,1],[4]
499,1,[R9_4,R9_4],[81,1],[4]
500,1,[R9_4,R9_4],[81,1],[4]
501,1,[R9_1,R9_4],[81,1],[4]
502,1,[R9_4,R9_4],[81,1],[4]
503,1,[R9_4,R9_4],[81,1],[4,5]
504,1,[R9_4,R9_4],[81,1],[4]
505,1,[R9_1,R9_4],[81,1],[4]
506,2,[R9_2],[R27_48,R3_2],[9]
508,1,[81,1],[81,1],[3,4,5]
509,1,[81,1],[R27_56,R3_2],[6,9]
510,1,[81,1],[R9_5,R9_10],[9,10]
511,1,[R9_5,R9_7],[R27_56,R3_2],[7,9]
512,1,[81,1],[R27_56,R3_2],[9]
513,1,[R9_5,R9_8],[R27_56,R3_2],[8,9]
514,1,[R9_5,R9_4],[81,1],[4]
515,1,[81,1],[81,1],[1,3,5]
516,1,[R9_3,R9_4],[81,1],[4]
517,1,[R9_5,R9_4],[81,1],[4]
518,1,[R9_3,R9_4],[81,1],[4]
519,1,[R9_1,R9_4],[81,1],[4]
520,1,[R9_4,R9_4],[81,1],[4]
521,1,[R9_4,R9_4],[81,1],[4]
522,1,[81,1],[R27_29,R3_2],[9]
523,1,[R9_3,R9_4],[81,1],[4]
524,1,[R9_5,R9_4],[81,1],[4]
525,1,[R9_3,R9_4],[81,1],[4]
