id,str
89,1,[R4_4,R4_4],[16,1]
90,1,[R4_4,R4_4],[16,1]
91,1,[16,1],[16,1]
92,1,[16,1],[R8_19,R2_2]
93,1,[16,1],[16,1]
94,1,[R4_4,R4_4],[16,1]
95,1,[16,1],[16,1]
96,1,[16,1],[16,1]
97,1,[16,1],[16,1]
98,1,[16,1],[16,1]
99,1,[16,1],[16,1]
100,1,[16,1],[16,1]
101,1,[1,16],[R8_8,R2_2]
102,1,[1,16],[R8_10,R2_2]
103,1,[16,1],[16,1]
104,1,[16,1],[R4_4,R4_10]
105,1,[16,1],[R8_24,R2_2]
106,1,[16,1],[R4_4,R4_11]
107,1,[16,1],[16,1]
108,1,[R4_4,R4_4],[16,1]
109,1,[16,1],[16,1]
110,1,[16,1],[R8_11,R2_2]
111,1,[16,1],[16,1]
112,1,[16,1],[R8_5,R2_2]
113,1,[16,1],[R8_16,R2_2]
118,1,[R4_4,R4_4],[16,1]
119,2,[R4_3],[R8_28,R2_2]
120,1,[R4_4,R4_4],[16,1]
121,1,[R4_4,R4_4],[16,1]
122,1,[R4_4,R4_4],[16,1]
123,2,[R4_3],[R8_39,R2_2]
124,1,[16,1],[R8_32,R2_2]
125,1,[R4_2,R4_4],[16,1]
126,1,[R4_1,R4_4],[16,1]
127,1,[R4_1,R4_4],[16,1]
128,1,[R4_4,R4_4],[16,1]
129,1,[R4_4,R4_4],[16,1]
130,1,[R4_1,R4_4],[16,1]
131,1,[16,1],[16,1]
132,1,[16,1],[16,1]
133,1,[R4_1,R4_4],[16,1]
134,1,[16,1],[16,1]
135,1,[R4_2,R4_4],[16,1]
136,1,[16,1],[16,1]
137,1,[R4_2,R4_4],[16,1]
138,1,[16,1],[16,1]
139,1,[R4_2,R4_4],[16,1]
140,1,[16,1],[16,1]
141,1,[R4_1,R4_4],[16,1]
142,1,[R4_1,R4_4],[16,1]
143,1,[R4_4,R4_4],[16,1]
144,1,[R4_4,R4_4],[16,1]
145,1,[R4_4,R4_4],[16,1]
146,1,[R4_4,R4_4],[16,1]
147,1,[16,1],[16,1]
148,1,[16,1],[16,1]
149,1,[R4_4,R4_4],[16,1]
150,1,[R4_4,R4_4],[16,1]
151,1,[R4_4,R4_4],[16,1]
152,1,[R4_4,R4_4],[16,1]
153,1,[R4_4,R4_4],[16,1]
154,1,[R4_4,R4_4],[16,1]
155,1,[R4_4,R4_4],[16,1]
156,1,[R4_5,R4_4],[16,1]
157,1,[R4_4,R4_4],[16,1]
158,1,[R4_4,R4_4],[16,1]
159,1,[R4_4,R4_4],[16,1]
160,1,[R4_4,R4_4],[16,1]
161,1,[R4_4,R4_4],[16,1]
162,1,[16,1],[16,1]
163,1,[R4_4,R4_4],[16,1]
164,1,[R4_4,R4_4],[16,1]
165,1,[R4_4,R4_4],[16,1]
166,1,[R4_4,R4_4],[16,1]
167,1,[16,1],[16,1]
168,1,[R4_4,R4_4],[16,1]
169,1,[R2_1,R8_36],[R8_28,R2_2]
170,1,[16,1],[R8_26,R2_2]
171,1,[R4_2,R4_4],[16,1]
172,1,[R4_2,R4_4],[16,1]
173,1,[16,1],[16,1]
174,1,[R4_5,R4_8],[R8_26,R2_2]
175,1,[R4_5,R4_4],[16,1]
176,1,[R4_5,R4_4],[16,1]
177,1,[R4_5,R4_7],[R8_26,R2_2]
178,1,[R2_1,R8_43],[R8_25,R2_2]
179,1,[16,1],[R8_33,R2_2]
180,1,[16,1],[16,1]
181,1,[16,1],[16,1]
182,1,[R4_4,R4_4],[16,1]
183,1,[16,1],[16,1]
184,1,[R4_4,R4_4],[16,1]
185,1,[R4_4,R4_4],[16,1]
186,1,[R4_4,R4_4],[16,1]
187,1,[R4_4,R4_4],[16,1]
188,1,[16,1],[16,1]
189,1,[16,1],[16,1]
190,1,[R4_4,R4_4],[16,1]
191,2,[R4_3],[R4_4,R4_10]
192,2,[R4_3],[R4_4,R4_10]
193,1,[16,1],[R8_26,R2_2]
194,1,[R4_4,R4_4],[16,1]
195,1,[R4_4,R4_4],[16,1]
196,1,[R4_4,R4_4],[16,1]
197,1,[16,1],[16,1]
198,1,[R2_1,R8_30],[R8_25,R2_2]
199,1,[R4_4,R4_4],[16,1]
200,1,[16,1],[16,1]
201,1,[R2_1,R8_36],[R8_25,R2_2]
202,1,[R4_4,R4_4],[16,1]
203,1,[R4_4,R4_7],[R8_25,R2_2]
204,1,[R4_4,R4_8],[R8_25,R2_2]
205,1,[16,1],[R8_25,R2_2]
206,1,[16,1],[16,1]
207,1,[16,1],[16,1]
208,1,[16,1],[R8_5,R2_2]
209,1,[R4_1,R4_7],[R8_5,R2_2]
210,1,[16,1],[R8_5,R2_2]
211,1,[16,1],[R4_1,R4_11]
212,1,[16,1],[16,1]
213,1,[16,1],[16,1]
214,1,[16,1],[R8_16,R2_2]
215,1,[R4_2,R4_7],[R8_16,R2_2]
216,1,[16,1],[R8_16,R2_2]
217,1,[16,1],[R4_2,R4_10]
218,1,[16,1],[R4_2,R4_11]
219,1,[16,1],[R8_25,R2_2]
220,1,[16,1],[R8_26,R2_2]
221,1,[16,1],[R4_4,R4_10]
222,1,[R4_3,R4_7],[R4_4,R4_10]
223,1,[R4_3,R4_8],[R4_4,R4_10]
224,1,[16,1],[R4_1,R4_10]
225,1,[16,1],[R4_4,R4_10]
226,1,[16,1],[R2_1,R8_50]
227,1,[16,1],[R2_1,R8_51]
228,1,[R4_5,R4_4],[16,1]
229,1,[16,1],[16,1]
230,1,[16,1],[16,1]
231,1,[R4_4,R4_4],[16,1]
232,1,[R4_4,R4_4],[16,1]
233,1,[R4_4,R4_4],[16,1]
234,1,[16,1],[16,1]
235,1,[16,1],[16,1]
236,1,[R4_4,R4_4],[16,1]
237,1,[16,1],[R8_26,R2_2]
238,1,[16,1],[16,1]
239,1,[16,1],[R8_6,R2_2]
240,1,[R4_6,R4_4],[R8_8,R2_2]
241,1,[R4_6,R4_4],[R8_9,R2_2]
242,1,[R4_6,R4_4],[R8_10,R2_2]
243,1,[16,1],[R8_11,R2_2]
244,1,[16,1],[R8_12,R2_2]
245,1,[R4_6,R4_8],[R4_4,R4_10]
246,1,[R4_6,R4_4],[R8_18,R2_2]
247,1,[R4_6,R4_7],[R4_4,R4_10]
248,1,[16,1],[R4_5,R4_10]
249,1,[16,1],[R8_23,R2_2]
250,1,[16,1],[R8_24,R2_2]
251,1,[16,1],[R8_25,R2_2]
252,1,[16,1],[16,1]
253,1,[16,1],[R8_19,R2_2]
254,1,[16,1],[R4_4,R4_10]
255,1,[R4_1,R4_8],[R8_5,R2_2]
256,1,[R4_2,R4_8],[R8_16,R2_2]
257,1,[16,1],[16,1]
258,1,[R4_4,R4_4],[16,1]
259,1,[R4_4,R4_4],[16,1]
260,1,[16,1],[16,1]
261,1,[R4_4,R4_4],[16,1]
262,1,[R4_4,R4_4],[16,1]
263,1,[R4_4,R4_4],[16,1]
264,1,[R4_4,R4_4],[16,1]
265,1,[R4_4,R4_7],[R8_25,R2_2]
266,1,[R4_4,R4_8],[R8_25,R2_2]
267,1,[16,1],[16,1]
268,1,[R4_4,R4_4],[16,1]
269,1,[R4_4,R4_4],[16,1]
270,1,[16,1],[16,1]
273,1,[1,16],[R8_25,R2_2]
274,1,[R4_4,R4_4],[16,1]
275,1,[R4_4,R4_4],[16,1]
276,1,[R4_4,R4_4],[16,1]
277,1,[R4_4,R4_4],[16,1]
278,1,[1,16],[R8_25,R2_2]
279,1,[1,16],[R8_25,R2_2]
280,1,[R2_1,R8_43],[R8_25,R2_2]
281,1,[R2_1,R8_30],[R8_25,R2_2]
282,1,[R4_5,R4_4],[16,1]
283,1,[R4_5,R4_4],[16,1]
284,2,[R4_9],[R4_4,R4_10]
285,1,[1,16],[R8_28,R2_2]
286,1,[16,1],[16,1]
287,1,[16,1],[16,1]
288,1,[R4_4,R4_4],[16,1]
289,1,[R4_5,R4_8],[R8_26,R2_2]
290,1,[R4_4,R4_4],[16,1]
291,1,[R4_4,R4_4],[16,1]
292,1,[R4_4,R4_4],[16,1]
293,1,[16,1],[R8_25,R2_2]
294,1,[R4_4,R4_4],[16,1]
295,2,[R2_2],[R4_4,R4_10]
296,1,[R4_4,R4_8],[R8_25,R2_2]
297,2,[R2_2],[R4_4,R4_10]
298,1,[1,16],[R4_4,R4_10]
299,1,[16,1],[R8_32,R2_2]
300,2,[R2_2],[16,1]
301,1,[16,1],[16,1]
302,1,[16,1],[R2_1,R8_51]
303,1,[16,1],[16,1]
304,1,[16,1],[16,1]
305,1,[16,1],[R8_25,R2_2]
306,1,[16,1],[R8_26,R2_2]
307,1,[16,1],[R4_4,R4_10]
308,1,[R4_4,R4_7],[R8_25,R2_2]
309,1,[R4_5,R4_7],[R8_26,R2_2]
310,1,[R4_6,R4_7],[R4_4,R4_10]
311,1,[1,16],[R4_4,R4_10]
312,1,[1,16],[R4_4,R4_10]
313,1,[1,16],[R4_4,R4_10]
314,1,[16,1],[R8_25,R2_2]
315,1,[16,1],[R8_26,R2_2]
316,1,[16,1],[R4_4,R4_10]
317,1,[R4_9,R4_7],[R4_4,R4_10]
318,1,[R4_9,R4_8],[R4_4,R4_10]
319,1,[16,1],[R4_5,R4_10]
320,1,[16,1],[R2_1,R8_50]
321,1,[R4_10,R4_7],[R2_1,R8_50]
322,1,[R4_10,R4_8],[R2_1,R8_50]
323,1,[16,1],[R2_1,R8_50]
324,1,[16,1],[R4_4,R4_11]
325,1,[16,1],[R4_5,R4_11]
326,1,[16,1],[R2_1,R8_51]
327,1,[R4_11,R4_7],[R2_1,R8_51]
328,1,[R4_11,R4_8],[R2_1,R8_51]
329,1,[16,1],[R8_25,R2_2]
330,2,[R4_6],[R4_4,R4_10]
331,1,[16,1],[R2_1,R8_52]
332,1,[16,1],[R4_4,R4_10]
333,1,[16,1],[16,1]
334,1,[16,1],[16,1]
335,1,[R2_1,R8_36],[R8_25,R2_2]
336,1,[R4_4,R4_7],[R8_25,R2_2]
337,1,[R4_4,R4_4],[16,1]
338,1,[16,1],[R8_31,R2_2]
339,1,[16,1],[R8_32,R2_2]
340,1,[R2_2,R8_36],[R4_4,R4_10]
341,1,[R4_6,R4_7],[R4_4,R4_10]
342,1,[R4_6,R4_4],[R8_39,R2_2]
343,1,[R4_4,R4_4],[16,1]
344,1,[R4_6,R4_4],[R8_28,R2_2]
345,1,[16,1],[16,1]
346,1,[16,1],[R8_33,R2_2]
347,1,[R4_6,R4_8],[R4_4,R4_10]
348,1,[16,1],[R8_26,R2_2]
349,1,[R2_1,R8_30],[R8_25,R2_2]
350,1,[R2_2,R8_30],[R4_4,R4_10]
351,1,[R2_2,R8_43],[R4_4,R4_10]
352,1,[R4_4,R4_8],[R8_25,R2_2]
353,1,[R2_1,R8_43],[R8_25,R2_2]
354,1,[R4_4,R4_8],[R8_25,R2_2]
355,1,[R4_5,R4_8],[R8_26,R2_2]
356,1,[R4_6,R4_8],[R4_4,R4_10]
357,1,[R4_4,R4_4],[16,1]
358,1,[R2_1,R8_36],[R8_25,R2_2]
359,1,[R4_4,R4_7],[R8_25,R2_2]
360,1,[R4_5,R4_7],[R8_26,R2_2]
361,1,[16,1],[16,1]
362,1,[16,1],[16,1]
363,1,[R4_4,R4_4],[16,1]
364,2,[R2_2],[R4_4,R4_11]
365,1,[1,16],[R4_4,R4_10]
366,1,[16,1],[R8_31,R2_2]
367,1,[16,1],[16,1]
368,1,[R2_1,R8_36],[R8_28,R2_2]
369,1,[1,16],[R4_4,R4_10]
370,1,[1,16],[R8_28,R2_2]
371,2,[R4_9],[R4_4,R4_10]
372,1,[1,16],[R4_4,R4_10]
373,1,[1,16],[R8_28,R2_2]
374,2,[R4_9],[R8_28,R2_2]
375,1,[1,16],[R8_28,R2_2]
376,1,[R2_1,R8_36],[R8_28,R2_2]
377,1,[16,1],[R8_26,R2_2]
378,1,[1,16],[R4_4,R4_11]
379,1,[R4_4,R4_4],[16,1]
380,2,[R4_10],[R2_1,R8_50]
381,1,[1,16],[R4_4,R4_11]
382,1,[16,1],[R4_5,R4_10]
383,1,[16,1],[R4_4,R4_11]
384,1,[16,1],[R4_4,R4_10]
385,1,[16,1],[R8_33,R2_2]
386,1,[16,1],[1,16]
387,1,[16,1],[1,16]
388,1,[16,1],[1,16]
389,1,[16,1],[1,16]
390,1,[16,1],[1,16]
